wavelength, amplitude
721.718, 407.51
722.033, 394.92
722.348, 418.16
722.662, 425.61
722.977, 401.84
723.292, 429.69
723.607, 416.03
723.921, 394.74
724.236, 422.95
724.55, 440.87
724.865, 573.77
725.179, 733.63
725.493, 753.33
725.808, 611.03
726.122, 467.13
726.436, 408.4
726.75, 407.16
727.064, 410.17
727.379, 393.67
727.693, 393.32
728.006, 389.95
728.32, 399.53
728.634, 379.12
728.948, 395.63
729.262, 400.95
729.575, 403.96
729.889, 390.3
730.203, 397.04
730.516, 390.48
730.83, 402.9
731.143, 384.09
731.456, 391.54
731.77, 398.11
732.083, 395.63
732.396, 393.5
732.709, 376.64
733.023, 380.9
733.336, 390.13
733.649, 385.69
733.962, 381.08
734.275, 388.53
734.587, 402.9
734.9, 388
735.213, 410.17
735.526, 386.58
735.838, 390.13
736.151, 372.03
736.463, 387.64
736.776, 381.61
737.088, 410.71
737.401, 400.06
737.713, 389.95
738.025, 392.43
738.338, 403.96
738.65, 388.88
738.962, 396.69
739.274, 400.24
739.586, 386.04
739.898, 384.98
740.21, 382.5
740.522, 378.59
740.834, 388.17
741.145, 391.72
741.457, 395.27
741.769, 382.14
742.08, 403.96
742.392, 397.22
742.703, 401.84
743.015, 401.66
743.326, 397.58
743.638, 388
743.949, 413.9
744.26, 398.64
744.571, 413.37
744.882, 373.98
745.194, 388
745.505, 391.9
745.816, 414.97
746.127, 414.43
746.437, 429.87
746.748, 454.71
747.059, 507.94
747.37, 639.95
747.68, 652.37
747.991, 571.1
748.302, 443
748.612, 418.87
748.923, 404.5
749.233, 391.01
749.543, 385.33
749.854, 396.34
750.164, 410.35
750.474, 407.51
750.784, 395.27
751.094, 406.8
751.404, 392.08
751.714, 391.37
752.024, 394.74
752.334, 389.95
752.644, 396.34
752.954, 409.47
753.263, 374.87
753.573, 371.32
753.883, 392.08
754.192, 389.77
754.502, 377.35
754.811, 381.61
755.121, 383.03
755.43, 389.77
755.739, 385.69
756.049, 394.56
756.358, 386.04
756.667, 405.03
756.976, 399.53
757.285, 386.75
757.594, 396.16
757.903, 378.06
758.212, 393.85
758.521, 397.22
758.829, 394.38
759.138, 389.42
759.447, 402.19
759.755, 396.34
760.064, 411.59
760.373, 398.46
760.681, 401.13
760.989, 397.93
761.298, 378.77
761.606, 403.43
761.914, 402.9
762.222, 375.22
762.531, 409.82
762.839, 386.04
763.147, 394.92
763.455, 398.82
763.763, 391.19
764.071, 396.51
764.378, 406.45
764.686, 388.88
764.994, 393.32
765.301, 397.93
765.609, 400.06
765.917, 381.08
766.224, 395.8
766.532, 379.66
766.839, 374.69
767.146, 377.17
767.454, 400.59
767.761, 377.53
768.068, 388.17
768.375, 391.01
768.682, 374.87
768.989, 391.54
769.296, 396.87
769.603, 405.56
769.91, 395.63
770.217, 429.87
770.524, 403.43
770.83, 406.98
771.137, 410.53
771.444, 392.79
771.75, 408.93
772.057, 403.96
772.363, 402.72
772.67, 419.05
772.976, 426.32
773.282, 415.14
773.588, 450.45
773.895, 432.53
774.201, 452.58
774.507, 472.81
774.813, 514.68
775.119, 578.2
775.425, 629.83
775.731, 711.45
776.036, 864.04
776.342, 1918.33
776.648, 6780.28
776.953, 16006.84
777.259, 19206.98
777.565, 15530.27
777.87, 9674.88
778.175, 4679.33
778.481, 2475.11
778.786, 1628.41
779.091, 1167.98
779.397, 898.46
779.702, 761.66
780.007, 654.85
780.312, 558.15
780.617, 494.63
780.922, 468.73
781.227, 455.06
781.532, 444.24
781.836, 436.61
782.141, 420.11
782.446, 397.4
782.751, 408.4
783.055, 407.51
783.36, 377
783.664, 402.01
783.968, 414.43
784.273, 427.92
784.577, 390.3
784.881, 387.29
785.186, 387.46
785.49, 386.58
785.794, 406.8
786.098, 378.41
786.402, 388.53
786.706, 390.83
787.01, 387.29
787.313, 386.4
787.617, 383.56
787.921, 377.53
788.225, 374.87
788.528, 389.24
788.832, 395.27
789.135, 371.67
789.439, 365.46
789.742, 371.14
790.045, 381.43
790.349, 379.83
790.652, 381.79
790.955, 376.11
791.258, 382.67
791.561, 378.95
791.864, 385.51
792.167, 366.88
792.47, 378.77
792.773, 363.69
793.076, 381.08
793.379, 381.96
793.681, 366.35
793.984, 359.61
794.287, 374.69
794.589, 386.04
794.892, 394.92
795.194, 379.83
795.496, 380.9
795.799, 367.77
796.101, 363.87
796.403, 384.09
796.705, 357.3
797.007, 358.72
797.309, 364.22
797.611, 367.06
797.913, 374.87
798.215, 394.74
798.517, 373.27
798.819, 363.33
799.121, 370.79
799.422, 380.72
799.724, 377.71
800.025, 365.64
800.327, 373.98
800.628, 372.91
800.93, 371.14
801.231, 369.72
801.532, 367.59
801.834, 369.37
802.135, 375.75
802.436, 373.98
802.737, 366.7
803.038, 373.09
803.339, 378.59
803.64, 373.62
803.941, 358.9
804.242, 374.69
804.542, 370.79
804.843, 354.28
805.144, 373.62
805.444, 369.37
805.745, 363.33
806.045, 365.99
806.346, 367.24
806.646, 378.24
806.946, 359.96
807.247, 366.17
807.547, 372.56
807.847, 370.61
808.147, 375.22
808.447, 365.99
808.747, 368.12
809.047, 371.67
809.347, 372.91
809.647, 381.08
809.946, 368.12
810.246, 376.11
810.546, 364.93
810.845, 354.99
811.145, 380.19
811.444, 375.93
811.744, 364.58
812.043, 379.48
812.343, 369.01
812.642, 366.17
812.941, 358.19
813.24, 348.25
813.539, 379.12
813.838, 373.09
814.137, 352.51
814.436, 365.28
814.735, 369.37
815.034, 364.75
815.333, 366.7
815.632, 353.93
815.93, 373.62
816.229, 373.98
816.527, 361.74
816.826, 375.58
817.124, 355.88
817.423, 372.74
817.721, 370.79
818.019, 370.25
818.318, 363.87
818.616, 357.83
818.914, 362.98
819.212, 352.69
819.51, 379.83
819.808, 359.07
820.106, 365.11
820.404, 373.09
820.702, 375.93
820.999, 367.41
821.297, 351.98
821.595, 377.88
821.892, 370.61
822.19, 380.01
822.487, 368.12
822.785, 381.79
823.082, 377
823.379, 358.01
823.677, 377.71
823.974, 390.83
824.271, 387.46
824.568, 387.46
824.865, 368.48
825.162, 362.98
825.459, 353.75
825.756, 364.04
826.053, 380.54
826.349, 365.28
826.646, 365.99
826.943, 367.77
827.239, 355.17
827.536, 374.69
827.832, 372.56
828.129, 371.14
828.425, 383.74
828.721, 365.99
829.018, 366.53
829.314, 361.2
829.61, 360.49
829.906, 365.46
830.202, 370.08
830.498, 396.51
830.794, 371.67
831.09, 369.72
831.386, 373.45
831.681, 368.48
831.977, 356.77
832.273, 361.56
832.568, 372.2
832.864, 367.59
833.159, 379.66
833.455, 361.03
833.75, 371.49
834.045, 362.27
834.341, 363.33
834.636, 386.93
834.931, 359.78
835.226, 371.14
835.521, 371.32
835.816, 366.53
836.111, 367.95
836.406, 358.54
836.701, 370.25
836.996, 375.75
837.29, 375.04
837.585, 382.67
837.88, 375.58
838.174, 369.54
838.469, 362.98
838.763, 368.66
839.057, 359.07
839.352, 353.04
839.646, 365.64
839.94, 367.59
840.234, 368.12
840.528, 364.58
840.822, 363.69
841.116, 352.69
841.41, 380.9
841.704, 386.58
841.998, 374.51
842.292, 367.41
842.586, 359.61
842.879, 378.77
843.173, 364.04
843.466, 374.16
843.76, 366.53
844.053, 368.12
844.347, 353.75
844.64, 370.08
844.933, 382.85
845.226, 392.08
845.52, 382.5
845.813, 396.87
846.106, 403.43
846.399, 386.22
846.692, 401.3
846.984, 392.61
847.277, 409.29
847.57, 427.92
847.863, 394.38
848.155, 398.82
848.448, 381.43
848.74, 368.83
849.033, 382.67
849.325, 379.12
849.618, 369.37
849.91, 358.54
850.202, 364.4
850.495, 376.11
850.787, 361.56
851.079, 384.45
851.371, 375.4
851.663, 377
851.955, 364.93
852.247, 375.4
852.538, 380.9
852.83, 386.75
853.122, 361.56
853.413, 356.95
853.705, 375.93
853.997, 375.93
854.288, 374.51
854.579, 364.04
854.871, 374.51
855.162, 383.38
855.453, 367.24
855.745, 368.66
856.036, 371.49
856.327, 363.51
856.618, 370.43
856.909, 363.51
857.2, 370.08
857.491, 350.2
857.781, 358.54
858.072, 357.66
858.363, 369.9
858.653, 374.87
858.944, 363.51
859.234, 365.82
859.525, 368.12
859.815, 378.95
860.106, 373.62
860.396, 375.75
860.686, 365.82
860.976, 358.72
861.267, 374.16
861.557, 364.22
861.847, 381.61
862.137, 347.01
862.426, 356.59
862.716, 362.98
863.006, 379.48
863.296, 369.01
863.585, 372.91
863.875, 367.77
864.165, 356.06
864.454, 360.32
864.744, 369.72
865.033, 364.22
865.322, 348.07
865.612, 366.53
865.901, 361.74
866.19, 368.3
866.479, 369.54
866.768, 371.49
867.057, 377.71
867.346, 359.96
867.635, 364.04
867.924, 372.56
868.213, 365.46
868.501, 382.85
868.79, 354.46
869.079, 355.17
869.367, 351.27
869.656, 379.83
869.944, 368.83
870.232, 375.58
870.521, 380.37
870.809, 371.14
871.097, 369.01
871.385, 369.19
871.673, 358.72
871.961, 375.22
872.249, 375.22
872.537, 375.22
