wavelength, amplitude
720.142, 395.63
720.457, 400.77
720.773, 386.58
721.088, 397.93
721.403, 387.82
721.718, 373.45
722.033, 380.72
722.348, 402.55
722.662, 397.22
722.977, 400.42
723.292, 393.67
723.607, 407.16
723.921, 413.01
724.236, 413.19
724.55, 406.27
724.865, 397.93
725.179, 396.69
725.493, 410.35
725.808, 408.93
726.122, 433.24
726.436, 413.9
726.75, 448.68
727.064, 533.84
727.379, 694.06
727.693, 843.46
728.006, 676.85
728.32, 538.81
728.634, 454.53
728.948, 429.51
729.262, 414.61
729.575, 424.01
729.889, 411.06
730.203, 389.95
730.516, 388.88
730.83, 386.93
731.143, 402.01
731.456, 389.06
731.77, 392.61
732.083, 381.25
732.396, 397.22
732.709, 388.53
733.023, 391.01
733.336, 370.79
733.649, 382.5
733.962, 396.16
734.275, 400.06
734.587, 363.51
734.9, 396.34
735.213, 400.42
735.526, 395.27
735.838, 413.01
736.151, 382.5
736.463, 397.75
736.776, 417.63
737.088, 420.29
737.401, 446.02
737.713, 580.15
738.025, 850.2
738.338, 1451.16
738.65, 2716.42
738.962, 2525.32
739.274, 1597.18
739.586, 979.55
739.898, 664.43
740.21, 508.29
740.522, 427.56
740.834, 439.45
741.145, 408.22
741.457, 392.96
741.769, 383.03
742.08, 386.4
742.392, 392.61
742.703, 400.59
743.015, 400.42
743.326, 396.34
743.638, 392.43
743.949, 378.06
744.26, 386.04
744.571, 392.43
744.882, 380.9
745.194, 377.71
745.505, 389.59
745.816, 386.93
746.127, 376.64
746.437, 371.32
746.748, 387.46
747.059, 388
747.37, 378.77
747.68, 394.92
747.991, 389.24
748.302, 403.61
748.612, 404.5
748.923, 390.13
749.233, 404.85
749.543, 485.94
749.854, 833.35
750.164, 1397.93
750.474, 2937.14
750.784, 4618.47
751.094, 3870.07
751.404, 3061.34
751.714, 3480.43
752.024, 3081.75
752.334, 1936.43
752.644, 1160.71
752.954, 742.32
753.263, 548.75
753.573, 450.81
753.883, 433.24
754.192, 391.72
754.502, 393.14
754.811, 387.64
755.121, 394.92
755.43, 384.62
755.739, 398.64
756.049, 393.67
756.358, 410.71
756.667, 384.98
756.976, 405.38
757.285, 378.06
757.594, 397.22
757.903, 362.45
758.212, 389.95
758.521, 375.4
758.829, 392.96
759.138, 402.01
759.447, 396.34
759.755, 397.93
760.064, 386.93
760.373, 368.83
760.681, 388.88
760.989, 392.96
761.298, 403.26
761.606, 399
761.914, 408.05
762.222, 423.66
762.531, 475.82
762.839, 836.54
763.147, 1764.15
763.455, 3395.44
763.763, 7185.89
764.071, 7608.88
764.378, 4926.31
764.686, 2697.96
764.994, 1456.84
765.301, 851.44
765.609, 597.54
765.917, 504.21
766.224, 459.15
766.532, 414.43
766.839, 386.93
767.146, 408.22
767.454, 402.9
767.761, 383.21
768.068, 394.21
768.375, 400.06
768.682, 416.38
768.989, 386.22
769.296, 370.25
769.603, 372.03
769.91, 392.61
770.217, 374.87
770.524, 385.87
770.83, 382.67
771.137, 399.88
771.444, 412.3
771.75, 533.13
772.057, 803.01
772.363, 1345.59
772.67, 2374.86
772.976, 2534.9
773.282, 1745.87
773.588, 1118.3
773.895, 726.89
774.201, 536.33
774.507, 481.68
774.813, 423.84
775.119, 381.43
775.425, 400.42
775.731, 381.61
776.036, 377.88
776.342, 373.98
776.648, 375.75
776.953, 409.47
777.259, 422.59
777.565, 478.66
777.87, 512.91
778.175, 467.13
778.481, 458.44
778.786, 403.43
779.091, 385.69
779.397, 373.27
779.702, 370.96
780.007, 381.43
780.312, 372.56
780.617, 375.75
780.922, 388.35
781.227, 368.66
781.532, 364.75
781.836, 381.25
782.141, 387.11
782.446, 374.33
782.751, 378.24
783.055, 365.28
783.36, 384.8
783.664, 379.3
783.968, 386.75
784.273, 375.04
784.577, 393.32
784.881, 380.9
785.186, 384.98
785.49, 397.22
785.794, 399
786.098, 389.95
786.402, 401.48
786.706, 378.24
787.01, 387.11
787.313, 385.87
787.617, 388
787.921, 395.27
788.225, 378.24
788.528, 397.4
788.832, 398.46
789.135, 398.11
789.439, 396.87
789.742, 413.55
790.045, 397.93
790.349, 395.27
790.652, 394.38
790.955, 384.8
791.258, 377
791.561, 394.38
791.864, 388.53
792.167, 383.56
792.47, 395.27
792.773, 374.69
793.076, 371.14
793.379, 392.25
793.681, 391.01
793.984, 402.37
794.287, 471.74
794.589, 722.45
794.892, 1268.41
795.194, 1864.22
795.496, 1740.55
795.799, 1184.13
796.101, 799.99
796.403, 591.33
796.705, 488.07
797.007, 439.45
797.309, 438.56
797.611, 401.3
797.913, 389.06
798.215, 379.3
798.517, 386.58
798.819, 391.54
799.121, 379.83
799.422, 391.37
799.724, 394.92
800.025, 395.09
800.327, 502.44
800.628, 716.42
800.93, 1031.18
801.231, 1281.71
801.532, 1483.81
801.834, 1749.06
802.135, 1732.39
802.436, 1253.15
802.737, 839.56
803.038, 558.33
803.339, 493.03
803.64, 422.59
803.941, 426.32
804.242, 405.74
804.542, 386.75
804.843, 359.78
805.144, 378.41
805.444, 386.04
805.745, 387.64
806.045, 364.93
806.346, 386.58
806.646, 375.4
806.946, 373.98
807.247, 371.49
807.547, 373.45
807.847, 362.98
808.147, 391.9
808.447, 390.3
808.747, 383.92
809.047, 383.56
809.347, 404.5
809.647, 415.68
809.946, 486.12
810.246, 650.77
810.546, 1020.89
810.845, 1526.92
811.145, 1824.3
811.444, 1957.55
811.744, 2647.93
812.043, 3631.6
812.343, 3824.47
812.642, 2782.77
812.941, 1611.2
813.24, 962.52
813.539, 673.3
813.838, 548.04
814.137, 497.65
814.436, 458.79
814.735, 418.87
815.034, 404.32
815.333, 389.59
815.632, 385.87
815.93, 385.33
816.229, 381.25
816.527, 374.69
816.826, 384.62
817.124, 377
817.423, 376.11
817.721, 371.85
818.019, 373.09
818.318, 371.14
818.616, 371.49
818.914, 374.69
819.212, 386.04
819.51, 374.51
819.808, 361.56
820.106, 365.28
820.404, 379.3
820.702, 339.56
820.999, 378.41
821.297, 373.27
821.595, 376.82
821.892, 384.62
822.19, 376.46
822.487, 358.54
822.785, 370.96
823.082, 382.32
823.379, 377.53
823.677, 372.91
823.974, 354.82
824.271, 378.95
824.568, 357.3
824.865, 384.62
825.162, 384.62
825.459, 374.51
825.756, 356.95
826.053, 390.13
826.349, 393.5
826.646, 436.61
826.943, 482.39
827.239, 566.31
827.536, 591.15
827.832, 558.86
828.129, 455.95
828.425, 424.9
828.721, 416.21
829.018, 398.29
829.314, 391.9
829.61, 375.22
829.906, 388.35
830.202, 371.67
830.498, 364.93
830.794, 376.82
831.09, 373.98
831.386, 365.11
831.681, 361.91
831.977, 354.64
832.273, 365.46
832.568, 352.51
832.864, 362.09
833.159, 358.9
833.455, 363.69
833.75, 361.91
834.045, 359.96
834.341, 372.38
834.636, 373.27
834.931, 366.7
835.226, 370.79
835.521, 360.67
835.816, 372.2
836.111, 364.93
836.406, 366.17
836.701, 360.49
836.996, 357.3
837.29, 368.12
837.585, 365.28
837.88, 376.64
838.174, 367.24
838.469, 374.51
838.763, 375.4
839.057, 362.45
839.352, 373.62
839.646, 372.03
839.94, 365.64
840.234, 371.32
840.528, 365.46
840.822, 371.32
841.116, 372.56
841.41, 395.98
841.704, 389.77
841.998, 400.77
842.292, 402.55
842.586, 381.96
842.879, 406.8
843.173, 411.59
843.466, 435.55
843.76, 414.61
844.053, 427.39
844.347, 392.61
844.64, 371.67
844.933, 380.01
845.226, 387.29
845.52, 367.06
845.813, 388.71
846.106, 359.96
846.399, 356.24
846.692, 370.96
846.984, 356.77
847.277, 371.85
847.57, 370.61
847.863, 365.11
848.155, 365.11
848.448, 361.03
848.74, 352.16
849.033, 357.66
849.325, 367.59
849.618, 363.51
849.91, 358.72
850.202, 357.66
850.495, 363.51
850.787, 371.49
851.079, 363.69
851.371, 380.19
851.663, 369.01
851.955, 364.75
852.247, 361.03
852.538, 351.98
852.83, 374.16
853.122, 391.72
853.413, 354.46
853.705, 355.53
853.997, 367.24
854.288, 372.74
854.579, 359.43
854.871, 364.4
855.162, 348.61
855.453, 364.4
855.745, 378.06
856.036, 362.62
856.327, 368.66
856.618, 373.62
856.909, 370.08
857.2, 364.4
857.491, 358.37
857.781, 347.72
858.072, 363.69
858.363, 369.37
858.653, 350.56
858.944, 359.78
859.234, 366.35
859.525, 342.22
859.815, 362.62
860.106, 366.35
860.396, 368.66
860.686, 353.93
860.976, 348.07
861.267, 368.66
861.557, 361.56
861.847, 380.01
862.137, 384.8
862.426, 365.28
862.716, 345.24
863.006, 356.41
863.296, 354.11
863.585, 348.43
863.875, 377.53
864.165, 369.01
864.454, 358.37
864.744, 366.17
865.033, 364.04
865.322, 356.24
865.612, 378.41
865.901, 352.16
866.19, 370.79
866.479, 348.78
866.768, 357.48
867.057, 351.45
867.346, 353.57
867.635, 361.2
867.924, 356.41
868.213, 374.33
868.501, 377.71
868.79, 380.9
869.079, 343.82
869.367, 352.69
869.656, 365.28
869.944, 381.43
870.232, 373.09
870.521, 380.72
870.809, 371.49
871.097, 368.66
871.385, 379.66
871.673, 353.4
871.961, 355.7
872.249, 355.7
872.537, 355.7
